id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
12160,0x35162A2ed27a8E2dC96471AB6Fb63e0Fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,0.9353602801813327
12170,0xDb1032c4c3A3C81CD75a864dD85325cd85743218,228650728934537517086,,0.0025640882031812873,41303.35974643822,0.8367375596869765
12124,0x48AFb64D55c79A2E711c14a2Bf903A7C3842baCC,186243770391645504024,Jake123194,0.03795471581322923,32721.00065879213,0.6815511092860895
11098,0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE,182995233754853210562,Basoosh,0.0,58265.306069462706,0.6696632284527793
10319,0xE86B79c26338fC514013eeCB042a9f42fF9d12aF,181886439521627758771,,0.0,52403.336431678785,0.6656056433961854
12157,0xB127e23bf80e0D8688D994c1a093e3657856A040,177455463780934649998,fairysquirt,0.0,53213.14207305203,0.6493906772529495
11843,0x2A043F315F24762937CBCf0EB6CB313a43bDE534,150647429287538318940,raymv1987,0.020802336888805773,45334.9857679364,0.5512878220093488
10775,0x9Af25fF741763B43F67be449329A3A607799BFf1,134649276529132478151,Budget_Muffin7766,0.001509956356247126,44835.02666656298,0.49274326647285427
11043,0xEB9a6E724925B178d9627CE05208Cfe6A5C11447,122611385928568002048,Kappatalizable,0.0,19526.571818005563,0.4486911208626871
11281,0xE120ffC02ff9E6685aD3D65f998D8e40b4578A17,113006991333331770994,Sharkytrs,0.004565783904867821,36851.92055348567,0.41354424976659904
11340,0xE1b24E1778FE30648d7998f3b9e77F42C6F2CE03,98834454294440016125,Crypto-4-Freedom,0.003993175602143908,34228.09881287232,0.3616804568464781
11832,0x7B34db486502f78Afb65769f7b53f57337B87084,78588437751231643566,vanboiDallas,0.010851981778897147,23649.960200622954,0.28759102553486215
12382,0xf3A6ab4AB31aB110b272B238A5E29160c9804c05,70439932314636074736,Pibo1987,0.009726785311662453,3751.718372931629,0.25777191852442677
10350,0x349Cb3d3Db85A1bFF571eCAAafF4CFf48503cd54,70078717533468007684,likelysomeone3,0.1040923733612534,47179.50501610564,0.25645006848736007
10499,0x1Fec4923925f96F02634281260f4555cC802eC6A,64913408425975889883,,0.09642001143644259,43702.033744884444,0.23754784080686464
11918,0x8d23dBae8E5C52d9ac2Bb5F393c4ff2e228abaE6,37673432651864763160,BuddhaIvan,0.05595874404415455,25363.10548097172,0.13786431492714776
11090,0x12985951Fa7051f0b1AE2C0749C8285bD742A82b,37508269436629323459,Haruhi4,0.009528573024204219,25251.874246155134,0.13725990720752174
11303,0x7eA45e32a4F75F79615e1C77fA017F2ac4fE66AB,34725575817112479836,Savi321,0.0023965298462518213,11796.751097576249,0.12707675896478135
10408,0x57855ca297ECB91EF1BE3CE1e74B9492CF50C69C,31368080584687035142,nobelcause,0.001267354132433377,12722.110778442311,0.11479014881255814
11084,0xDF2ffB4A4c766a322F1fBe6a6E344CA018bDeC9e,22040020818175638771,Huelino,0.0008904756345362229,7187.317232372089,0.08065451319916976
12368,0x1b036f17F5DcB000005e14773f8636b4dde76e39,19420562577934090692,,0.0005026293843279616,1960.0176986964939,0.07106871784284197
10485,0xdb721582DC092c59692221D89103061c8B955d7C,17531494615859564964,whaterloowhorks,0.02604064325611166,11802.830692125013,0.06415575445963041
10343,0x10006c92af4c697dB4d168cB4e2C56009450a493,16786469622023849744,ellileon,0.0,5084.305339535776,0.06142936737067266
10342,0xcBedBe4f7b04Def3b4ddb581c266a0c45023D99f,12041071399605213613,InsaneMcFries,0.017885368681277998,8106.480947309753,0.04406378560816588
10500,0x99A70E53a43775c8Af35884e2B74414Ef09CA7F3,11089040806761704136,EvolvedLurker,0.0006074527034780501,7465.528753224001,0.040579870386398584
"12078,12163",0x9DdA0dA917BeACbcd99c39575877C2AfA2769fbC,11064285341501429834,parishyou,0.002687001923369697,3004.467555757415,0.040489278820444174
12058,0x53577B2a5c8Db082524CAf0A980EEc182fe17341,9550009794175007171,,0.003859505537309452,6429.399436289445,0.034947852243464715
"12485,12490",0xa355a4Fc153240d7580CE1626ecb87c161C0a5B7,8981582555513879084,,0.001261679430088448,677.0472284621144,0.032867717083812156
11859,0xaF29FACA9278f3FE68BaDd745BB7f5b1538A17Ff,8830120914692543779,Gubbie99,0.0009790026218385985,2722.3796635927315,0.03231344968953102
11096,0x1A86440fD49a1e85C46c66ba64C46b98b0e3b6Ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.03212714445439677
12521,0x960a596E15913FDa7040ea80FD43C2b8E8a1Fe39,6747690021812540590,SuccessOtherwise2760,0.010022772873106201,4542.786832238942,0.024692882934093087
11875,0xFf98aA744a746933F366Ca2Cf0EB1338f9e5eB36,4827465707478737818,PineapplePie135,0.00717054164941789,3250.0229824026005,0.017665904212816993
10302,0x6b82A00010676e509e520fF4594eeb2005dE93De,4138063569446404857,CapnPratt,0.0,1278.6133329757577,0.015143066584841141
10344,0x0B3AB5A8d926d07275291c074225f258d00B4F08,1286606737294797967,The_Nutcrack,0.00014264712581579296,866.18849716101,0.00470828230750617
10250,0x8DfdD8E1f2EA3f70C7a5f0a42903A8239a83d313,1164637462377409575,Ok_Election7896,0.001729910047317795,784.0756927656115,0.004261940964416098
10298,0x5eD61dee19B3355cf125a5cB95bEC8f344523628,800876701658389350,DrRobbe,0.001189593068759298,539.178907563896,0.0029307740241127822
12420,0x3808699Baf43ba988d1e9acd64237DEA36c61593,65162551889730903,,9.679008005873605e-05,43.86976605665721,0.00023845957065284301
