username,contrib,base,voter,voting_bonus_contrib,post_of_the_week,pay2post
xcreampye69x,1580.51982,1521.107,59.41282000000001,0,0,-0.0
thinkingperson,1569.37724,1510.38328,58.993960000000015,0,0,-0.0
snoocalculations1742,1569.37724,1510.38328,58.993960000000015,0,0,-0.0
itzdurjoy,0,0.0,-35.73828000000003,0,0,-250.0
incompetentdonuts,1177.03293,1132.78746,44.24547000000007,0,0,-0.0
thorp1,907.9632,873.83225,34.130949999999984,0,0,-0.0
according_time5120,770.38995,1047.19367,-26.80372,0,0,-250.0
quintavious_danilo,822.2752,791.36532,30.909880000000044,0,0,-0.0
datawarrior123,784.68862,755.19164,29.496980000000008,0,0,-0.0
tcr0wn,784.68862,755.19164,29.496980000000008,0,0,-0.0
puddingbuks26,784.68862,755.19164,29.496980000000008,0,0,-0.0
xeritos,784.68862,755.19164,29.496980000000008,0,0,-0.0
cm19901,784.68862,755.19164,29.496980000000008,0,0,-0.0
uthillygooth,784.68862,755.19164,29.496980000000008,0,0,-0.0
qldvaper88,784.68862,755.19164,29.496980000000008,0,0,-0.0
mattie_kadlec,784.68862,755.19164,29.496980000000008,0,0,-0.0
owenmichael312,784.68862,755.19164,29.496980000000008,0,0,-0.0
shleek81,784.68862,755.19164,29.496980000000008,0,0,-0.0
hereticlaserhaggis,784.68862,755.19164,29.496980000000008,0,0,-0.0
ma78l,784.68862,755.19164,29.496980000000008,0,0,-0.0
bapfelbaum,784.68862,755.19164,29.496980000000008,0,0,-0.0
wise-grapefruit-1443,784.68862,755.19164,29.496980000000008,0,0,-0.0
desperate-fondant-41,784.68862,755.19164,29.496980000000008,0,0,-0.0
xennenial,784.68862,755.19164,29.496980000000008,0,0,-0.0
jbrev01,784.68862,755.19164,29.496980000000008,0,0,-0.0
andys811,784.68862,755.19164,29.496980000000008,0,0,-0.0
nefarious-technology,29.49698,0,29.496980000000008,0,0,-0.0
rv8n8,784.68862,755.19164,29.496980000000008,0,0,-0.0
upvotes_are_useless,784.68862,755.19164,29.496980000000008,0,0,-0.0
security_raven,1360.42605,650.52208,109.90397000000007,600,0,-0.0
aminok,392.34431,377.59582,14.748490000000004,0,0,-0.0
timbulance,1041.38735,377.59582,63.79153000000002,600,0,-0.0
emergensee13,14.74849,0,14.748490000000004,0,0,-0.0
zepoid,392.34431,377.59582,14.748490000000004,0,0,-0.0
vincex80,14.74849,0,14.748490000000004,0,0,-0.0
ogauditcrypto,14.74849,0,14.748490000000004,0,0,-0.0
gabfrommars,110.51994,1396.25822,-35.73827999999999,0,0,-1250.0
chiurro,85.688,82.46693,3.2210699999999974,0,0,-0.0
dongerated,0,2472.24971,0,0,0,-2500.0
Pizzatimedudes,0.0,0.0,0.0,0,0,-0.0
